"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and no spectators (21km)"
"04/27/2024 23:08:24:326 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"90","50","21","20","0","dry","11296","5","160.31","10.33","2","160.35","10.360000000000001","160.28","10.313333333333333","15","153.43","10.38","5","163.67","11.512","148.3","9.811"
"92","50","21","20","0","dry","11189","2","143.31","10.27","1","143.37","10.33","143.25","10.21","18","149.36","10.56","9","145.73","11.004444444444443","152.99","10.105555555555556"
"93","50","21","20","0","dry","11736","2","168.57","12.2","2","168.57","12.2","0","0","18","162.82","11.86","11","163.41","12.23181818181818","161.88","11.281428571428572"
"91","50","21","20","0","dry","12806","5","139.52","11.34","2","139.79","11.385","139.34","11.313333333333334","15","145.79","13.17","11","142.03","13.590000000000002","156.12","12.022499999999999"
"94","50","21","20","0","dry","11753","5","149.09","10.52","3","149.13","10.546666666666663","149.03","10.47","15","153.39","11.52","8","152.77","12.254999999999999","154.1","10.674285714285713"
"95","50","21","20","0","dry","11813","0","0","0","0","0","0","0","0","20","150.01","11.25","10","152.53","12.087999999999997","147.5","10.42"
"96","50","21","20","0","dry","11497","6","160.49","10.17","1","160.68","10.35","160.45","10.136000000000001","14","152.4","10.58","7","145.08","10.651428571428571","159.71","10.517142857142856"
"97","50","21","20","0","dry","11964","3","145.41","11.07","1","145.47","11.17","145.38","11.02","17","154.79","12.2","8","155.78","13.615","153.91","10.943333333333332"
"98","50","21","20","0","dry","10925","6","140.78","9.06","1","140.87","9.08","140.77","9.057999999999998","14","151.65","10.28","5","149.47","10.734","152.86","10.022222222222224"
"99","50","21","20","0","dry","11892","0","0","0","0","0","0","0","0","20","141.66","10.86","11","143.53","11.381818181818183","139.37","10.222222222222223"
"100","50","21","20","0","dry","12806","5","151.42","11.09","1","151.63","11.390000000000002","151.37","11.0175","15","165.86","14.51","5","159.49","18.008","169.05","12.758000000000001"
